stimuli,is_train,pitch,semitone,silent,time,cluster,label,rle_cluster,rle_label,phoneme,collapsed_pitches,speaker
27,esu-LL-1.wav,True,122.69208503211173,-0.5211027776603379,False,27,1,L,0,L2,esu,LL,1.wav
28,esu-LL-1.wav,True,120.61366043961412,-0.8168892125351938,False,28,1,L,0,L2,esu,LL,1.wav
29,esu-LL-1.wav,True,114.3783636604309,-1.7358389154760498,False,29,1,L,0,L2,esu,LL,1.wav
30,esu-LL-1.wav,True,107.26417237932122,-2.847589635248338,False,30,1,L,0,L2,esu,LL,1.wav
31,esu-LL-1.wav,True,86.12494676819892,-6.647571873479633,False,31,1,L,0,L2,esu,LL,1.wav
32,esu-LL-1.wav,True,86.77727087809693,-6.516939532985594,False,32,1,L,0,L2,esu,LL,1.wav
0,esu-HL-3.wav,True,149.65490014587039,6.329707991838512,False,0,0,H,0,H1,esu,HL,3.wav
1,esu-HL-3.wav,True,149.90494153316016,6.358609079611654,False,1,0,H,0,H1,esu,HL,3.wav
2,esu-HL-3.wav,True,152.6944176928968,6.677801619869848,False,2,0,H,0,H1,esu,HL,3.wav
3,esu-HL-3.wav,True,154.37093423575874,6.866847459473035,False,3,0,H,0,H1,esu,HL,3.wav
4,esu-HL-3.wav,True,156.00889500442713,7.0495732368219794,False,4,0,H,0,H1,esu,HL,3.wav
5,esu-HL-3.wav,True,154.73879503791431,6.908053114704555,False,5,0,H,0,H1,esu,HL,3.wav
6,esu-HL-3.wav,True,152.18563683585765,6.620020236811852,False,6,0,H,0,H1,esu,HL,3.wav
7,esu-HL-3.wav,True,153.60177797084185,6.780372766705235,False,7,0,H,0,H1,esu,HL,3.wav
8,esu-HL-3.wav,True,152.85979410510464,6.696541685797805,False,8,0,H,0,H1,esu,HL,3.wav
9,esu-HL-3.wav,True,,,True,9,0,H,0,H1,esu,HL,3.wav
10,esu-HL-3.wav,True,,,True,10,0,H,0,H1,esu,HL,3.wav
11,esu-HL-3.wav,True,,,True,11,0,H,0,H1,esu,HL,3.wav
12,esu-HL-3.wav,True,,,True,12,0,H,0,H1,esu,HL,3.wav
13,esu-HL-3.wav,True,,,True,13,0,H,0,H1,esu,HL,3.wav
14,esu-HL-3.wav,True,,,True,14,0,H,0,H1,esu,HL,3.wav
15,esu-HL-3.wav,True,,,True,15,0,H,0,H1,esu,HL,3.wav
16,esu-HL-3.wav,True,,,True,16,0,H,0,H1,esu,HL,3.wav
17,esu-HL-3.wav,True,,,True,17,1,L,1,L1,esu,HL,3.wav
18,esu-HL-3.wav,True,,,True,18,1,L,1,L1,esu,HL,3.wav
19,esu-HL-3.wav,True,,,True,19,1,L,1,L1,esu,HL,3.wav
20,esu-HL-3.wav,True,,,True,20,1,L,1,L1,esu,HL,3.wav
21,esu-HL-3.wav,True,,,True,21,1,L,1,L1,esu,HL,3.wav
22,esu-HL-3.wav,True,103.82571822180219,0.0,False,22,1,L,1,L1,esu,HL,3.wav
23,esu-HL-3.wav,True,97.49405697801862,-1.0893320230210695,False,23,1,L,1,L1,esu,HL,3.wav
24,esu-HL-3.wav,True,96.16525413376418,-1.3269146952881976,False,24,1,L,1,L1,esu,HL,3.wav
25,esu-HL-3.wav,True,94.07738778581165,-1.7069273365509454,False,25,1,L,1,L1,esu,HL,3.wav
26,esu-HL-3.wav,True,91.54749191097231,-2.17885901987582,False,26,1,L,1,L1,esu,HL,3.wav
27,esu-HL-3.wav,True,89.76958787640852,-2.5183820980649556,False,27,1,L,1,L1,esu,HL,3.wav
28,esu-HL-3.wav,True,87.51946639315608,-2.9578560551463022,False,28,1,L,1,L1,esu,HL,3.wav
29,esu-HL-3.wav,True,81.04466348060366,-4.288497052703784,False,29,1,L,1,L1,esu,HL,3.wav
30,esu-HL-3.wav,True,78.6358256424182,-4.810862495071733,False,30,1,L,1,L1,esu,HL,3.wav
31,esu-HL-3.wav,True,78.70415641604332,-4.7958254310288435,False,31,1,L,1,L1,esu,HL,3.wav
0,etsuto-HHL-3.wav,True,149.10516372643343,0.15865321777699487,False,0,0,H,0,H2,etsuto,HHL,3.wav
1,etsuto-HHL-3.wav,True,148.5258478529049,0.09125885408790332,False,1,0,H,0,H2,etsuto,HHL,3.wav
2,etsuto-HHL-3.wav,True,149.90768070479228,0.25158220592670566,False,2,0,H,0,H2,etsuto,HHL,3.wav
3,etsuto-HHL-3.wav,True,151.170737074288,0.39683732162514207,False,3,0,H,0,H2,etsuto,HHL,3.wav
4,etsuto-HHL-3.wav,True,150.07106984488385,0.2704411997739655,False,4,0,H,0,H2,etsuto,HHL,3.wav
5,etsuto-HHL-3.wav,True,148.26170395422915,0.060442532500281754,False,5,0,H,0,H2,etsuto,HHL,3.wav
6,etsuto-HHL-3.wav,True,147.37836277831784,-0.04301265126187832,False,6,0,H,0,H2,etsuto,HHL,3.wav
7,etsuto-HHL-3.wav,True,146.30940675333343,-0.169039093744456,False,7,0,H,0,H2,etsuto,HHL,3.wav
8,etsuto-HHL-3.wav,True,147.96322757745224,0.02555467626759433,False,8,0,H,0,H2,etsuto,HHL,3.wav
9,etsuto-HHL-3.wav,True,149.12438329800514,0.1608846248988888,False,9,0,H,0,H2,etsuto,HHL,3.wav
10,etsuto-HHL-3.wav,True,148.256139040375,0.05979271202079419,False,10,0,H,0,H2,etsuto,HHL,3.wav
11,etsuto-HHL-3.wav,True,149.24264265974315,0.17460830255566925,False,11,0,H,0,H2,etsuto,HHL,3.wav
12,etsuto-HHL-3.wav,True,149.83207475554255,0.24284852318728306,False,12,0,H,0,H2,etsuto,HHL,3.wav
13,etsuto-HHL-3.wav,True,,,True,13,0,H,0,H2,etsuto,HHL,3.wav
14,etsuto-HHL-3.wav,True,,,True,14,0,H,0,H2,etsuto,HHL,3.wav
15,etsuto-HHL-3.wav,True,,,True,15,0,H,0,H2,etsuto,HHL,3.wav
16,etsuto-HHL-3.wav,True,,,True,16,0,H,0,H2,etsuto,HHL,3.wav
17,etsuto-HHL-3.wav,True,,,True,17,0,H,0,H2,etsuto,HHL,3.wav
18,etsuto-HHL-3.wav,True,,,True,18,1,H,0,H2,etsuto,HHL,3.wav
19,etsuto-HHL-3.wav,True,,,True,19,1,H,0,H2,etsuto,HHL,3.wav
20,etsuto-HHL-3.wav,True,154.4788862453938,0.7716065802356205,False,20,1,H,0,H2,etsuto,HHL,3.wav
21,etsuto-HHL-3.wav,True,152.47915629216058,0.5460350634628612,False,21,1,H,0,H2,etsuto,HHL,3.wav
22,etsuto-HHL-3.wav,True,152.7419346417113,0.5758449915454809,False,22,1,H,0,H2,etsuto,HHL,3.wav
23,etsuto-HHL-3.wav,True,151.8751808737009,0.4773240872012393,False,23,1,H,0,H2,etsuto,HHL,3.wav
24,etsuto-HHL-3.wav,True,149.95926685745144,0.2575386946661901,False,24,1,H,0,H2,etsuto,HHL,3.wav
25,etsuto-HHL-3.wav,True,148.04438177423353,0.03504746684282823,False,25,1,H,0,H2,etsuto,HHL,3.wav
26,etsuto-HHL-3.wav,True,146.45112788359086,-0.15227778637470726,False,26,1,H,0,H2,etsuto,HHL,3.wav
27,etsuto-HHL-3.wav,True,144.39601238571726,-0.3969386165066878,False,27,1,H,0,H2,etsuto,HHL,3.wav
28,etsuto-HHL-3.wav,True,143.30701480000167,-0.5279986697896655,False,28,1,H,0,H2,etsuto,HHL,3.wav
29,etsuto-HHL-3.wav,True,145.68100262692187,-0.24355635629185696,False,29,1,H,0,H2,etsuto,HHL,3.wav
30,etsuto-HHL-3.wav,True,147.7449807677295,0.0,False,30,1,H,0,H2,etsuto,HHL,3.wav
31,etsuto-HHL-3.wav,True,147.92823406924157,0.021459799527595757,False,31,1,H,0,H2,etsuto,HHL,3.wav
32,etsuto-HHL-3.wav,True,148.21928210543464,0.055488275531921386,False,32,1,H,0,H2,etsuto,HHL,3.wav
33,etsuto-HHL-3.wav,True,149.6135594581203,0.21758175372627828,False,33,1,H,0,H2,etsuto,HHL,3.wav
34,etsuto-HHL-3.wav,True,,,True,34,1,H,0,H2,etsuto,HHL,3.wav
35,etsuto-HHL-3.wav,True,,,True,35,2,L,1,L1,etsuto,HHL,3.wav
36,etsuto-HHL-3.wav,True,,,True,36,2,L,1,L1,etsuto,HHL,3.wav
37,etsuto-HHL-3.wav,True,,,True,37,2,L,1,L1,etsuto,HHL,3.wav
38,etsuto-HHL-3.wav,True,,,True,38,2,L,1,L1,etsuto,HHL,3.wav
39,etsuto-HHL-3.wav,True,121.11998414117492,-3.440066376883673,False,39,2,L,1,L1,etsuto,HHL,3.wav
40,etsuto-HHL-3.wav,True,99.2431114564182,-6.888842968581822,False,40,2,L,1,L1,etsuto,HHL,3.wav
41,etsuto-HHL-3.wav,True,84.92002593671765,-9.587188831433412,False,41,2,L,1,L1,etsuto,HHL,3.wav
42,etsuto-HHL-3.wav,True,72.35970637236004,-12.358207929878816,False,42,2,L,1,L1,etsuto,HHL,3.wav
43,etsuto-HHL-3.wav,True,78.8543819199377,-10.870155444263657,False,43,2,L,1,L1,etsuto,HHL,3.wav
44,etsuto-HHL-3.wav,True,76.99221479464822,-11.28389570402731,False,44,2,L,1,L1,etsuto,HHL,3.wav
45,etsuto-HHL-3.wav,True,73.49057995059816,-12.08973453451304,False,45,2,L,1,L1,etsuto,HHL,3.wav
46,etsuto-HHL-3.wav,True,69.1299057296216,-13.148727074541227,False,46,2,L,1,L1,etsuto,HHL,3.wav
47,etsuto-HHL-3.wav,True,68.12972381170873,-13.401034274431991,False,47,2,L,1,L1,etsuto,HHL,3.wav
48,etsuto-HHL-3.wav,True,68.29016364503549,-13.360313081133729,False,48,2,L,1,L1,etsuto,HHL,3.wav
49,etsuto-HHL-3.wav,True,69.66041521146799,-13.016377708230516,False,49,2,L,1,L1,etsuto,HHL,3.wav
50,etsuto-HHL-3.wav,True,70.67515129012926,-12.766009777755515,False,50,2,L,1,L1,etsuto,HHL,3.wav
51,etsuto-HHL-3.wav,True,70.88866716825582,-12.713786513004226,False,51,2,L,1,L1,etsuto,HHL,3.wav
52,etsuto-HHL-3.wav,True,65.84070704177452,-13.992688632315783,False,52,2,L,1,L1,etsuto,HHL,3.wav
0,esu-LL-3.wav,True,119.36558836920126,1.6178920890896424,False,0,0,L,0,L2,esu,LL,3.wav
1,esu-LL-3.wav,True,115.45229501379089,1.0408104888125569,False,1,0,L,0,L2,esu,LL,3.wav
2,esu-LL-3.wav,True,115.53018805050704,1.0524867926318782,False,2,0,L,0,L2,esu,LL,3.wav
3,esu-LL-3.wav,True,113.5400035071358,0.7516565608511439,False,3,0,L,0,L2,esu,LL,3.wav
4,esu-LL-3.wav,True,111.74054322988808,0.4750811348897041,False,4,0,L,0,L2,esu,LL,3.wav
5,esu-LL-3.wav,True,111.383418337198,0.4196619591441104,False,5,0,L,0,L2,esu,LL,3.wav
6,esu-LL-3.wav,True,111.7575768146218,0.47772000468600445,False,6,0,L,0,L2,esu,LL,3.wav
7,esu-LL-3.wav,True,110.9417317305146,0.3508740691297508,False,7,0,L,0,L2,esu,LL,3.wav
8,esu-LL-3.wav,True,109.35271208262239,0.1011162828162391,False,8,0,L,0,L2,esu,LL,3.wav
9,esu-LL-3.wav,True,109.5250098905429,0.1283724046887902,False,9,0,L,0,L2,esu,LL,3.wav
10,esu-LL-3.wav,True,,,True,10,0,L,0,L2,esu,LL,3.wav
11,esu-LL-3.wav,True,,,True,11,0,L,0,L2,esu,LL,3.wav
12,esu-LL-3.wav,True,,,True,12,0,L,0,L2,esu,LL,3.wav
13,esu-LL-3.wav,True,,,True,13,0,L,0,L2,esu,LL,3.wav
14,esu-LL-3.wav,True,,,True,14,0,L,0,L2,esu,LL,3.wav
15,esu-LL-3.wav,True,,,True,15,0,L,0,L2,esu,LL,3.wav
16,esu-LL-3.wav,True,,,True,16,0,L,0,L2,esu,LL,3.wav
17,esu-LL-3.wav,True,,,True,17,0,L,0,L2,esu,LL,3.wav
18,esu-LL-3.wav,True,,,True,18,0,L,0,L2,esu,LL,3.wav
19,esu-LL-3.wav,True,,,True,19,0,L,0,L2,esu,LL,3.wav
20,esu-LL-3.wav,True,,,True,20,0,L,0,L2,esu,LL,3.wav
21,esu-LL-3.wav,True,,,True,21,1,L,0,L2,esu,LL,3.wav
22,esu-LL-3.wav,True,,,True,22,1,L,0,L2,esu,LL,3.wav
23,esu-LL-3.wav,True,120.57691289566789,1.7926926408516064,False,23,1,L,0,L2,esu,LL,3.wav
24,esu-LL-3.wav,True,117.1119491785809,1.2879076801023108,False,24,1,L,0,L2,esu,LL,3.wav
25,esu-LL-3.wav,True,112.21712872908336,0.5487631196800709,False,25,1,L,0,L2,esu,LL,3.wav
26,esu-LL-3.wav,True,109.20467057058674,0.07766298717394442,False,26,1,L,0,L2,esu,LL,3.wav
27,esu-LL-3.wav,True,108.22708280343976,-0.07801295309479842,False,27,1,L,0,L2,esu,LL,3.wav
28,esu-LL-3.wav,True,108.16668799740206,-0.08767659053936143,False,28,1,L,0,L2,esu,LL,3.wav
29,esu-LL-3.wav,True,107.83699524274805,-0.1405252973084214,False,29,1,L,0,L2,esu,LL,3.wav
30,esu-LL-3.wav,True,106.88375649603974,-0.2942403158625079,False,30,1,L,0,L2,esu,LL,3.wav
31,esu-LL-3.wav,True,106.24715107967081,-0.39766184798724913,False,31,1,L,0,L2,esu,LL,3.wav
32,esu-LL-3.wav,True,105.63588762369122,-0.4975512067806078,False,32,1,L,0,L2,esu,LL,3.wav
33,esu-LL-3.wav,True,104.8509518025801,-0.6266722409336942,False,33,1,L,0,L2,esu,LL,3.wav
34,esu-LL-3.wav,True,104.80935587796762,-0.6335416653596176,False,34,1,L,0,L2,esu,LL,3.wav
35,esu-LL-3.wav,True,105.2454824084728,-0.5616520397345715,False,35,1,L,0,L2,esu,LL,3.wav
36,esu-LL-3.wav,True,106.88366371341527,-0.2942553441992369,False,36,1,L,0,L2,esu,LL,3.wav
37,esu-LL-3.wav,True,106.70893957454248,-0.32257921321208294,False,37,1,L,0,L2,esu,LL,3.wav
38,esu-LL-3.wav,True,106.86275638438461,-0.2976421125008339,False,38,1,L,0,L2,esu,LL,3.wav
39,esu-LL-3.wav,True,105.87991731079761,-0.45760405570326934,False,39,1,L,0,L2,esu,LL,3.wav
40,esu-LL-3.wav,True,104.52438556744798,-0.6806769819976725,False,40,1,L,0,L2,esu,LL,3.wav
0,etsuto-HHL-1.wav,True,142.47019295248361,1.2190248723370847,False,0,0,H,0,H2,etsuto,HHL,1.wav
1,etsuto-HHL-1.wav,True,141.885705131428,1.1478544377535838,False,1,0,H,0,H2,etsuto,HHL,1.wav
2,etsuto-HHL-1.wav,True,141.45952413081912,1.09577523969272,False,2,0,H,0,H2,etsuto,HHL,1.wav
3,etsuto-HHL-1.wav,True,140.76521521221258,1.0105939286412364,False,3,0,H,0,H2,etsuto,HHL,1.wav
4,etsuto-HHL-1.wav,True,134.6564638705902,0.24250529792904166,False,4,0,H,0,H2,etsuto,HHL,1.wav
5,etsuto-HHL-1.wav,True,126.47283564926254,-0.8429659154559533,False,5,0,H,0,H2,etsuto,HHL,1.wav
6,etsuto-HHL-1.wav,True,132.78339184208994,0.0,False,6,0,H,0,H2,etsuto,HHL,1.wav
7,etsuto-HHL-1.wav,True,,,True,7,0,H,0,H2,etsuto,HHL,1.wav
8,etsuto-HHL-1.wav,True,,,True,8,0,H,0,H2,etsuto,HHL,1.wav
9,etsuto-HHL-1.wav,True,,,True,9,0,H,0,H2,etsuto,HHL,1.wav
10,etsuto-HHL-1.wav,True,,,True,10,0,H,0,H2,etsuto,HHL,1.wav
11,etsuto-HHL-1.wav,True,148.8204873635807,1.973981264981563,False,11,0,H,0,H2,etsuto,HHL,1.wav
12,etsuto-HHL-1.wav,True,148.25174928562768,1.9076930153887457,False,12,0,H,0,H2,etsuto,HHL,1.wav
13,etsuto-HHL-1.wav,True,146.80078364186272,1.7374195152054441,False,13,1,H,0,H2,etsuto,HHL,1.wav
14,etsuto-HHL-1.wav,True,145.08919308593067,1.534384258934591,False,14,1,H,0,H2,etsuto,HHL,1.wav
15,etsuto-HHL-1.wav,True,142.5943610422123,1.2341066519079595,False,15,1,H,0,H2,etsuto,HHL,1.wav
16,etsuto-HHL-1.wav,True,139.7465018193142,0.8848495152465969,False,16,1,H,0,H2,etsuto,HHL,1.wav
17,etsuto-HHL-1.wav,True,135.75618277627603,0.3833183356091427,False,17,1,H,0,H2,etsuto,HHL,1.wav
18,etsuto-HHL-1.wav,True,129.56762640993134,-0.4244329975186012,False,18,1,H,0,H2,etsuto,HHL,1.wav
19,etsuto-HHL-1.wav,True,122.72698777365882,-1.3634661130529648,False,19,1,H,0,H2,etsuto,HHL,1.wav
20,etsuto-HHL-1.wav,True,,,True,20,1,H,0,H2,etsuto,HHL,1.wav
21,etsuto-HHL-1.wav,True,,,True,21,1,H,0,H2,etsuto,HHL,1.wav
22,etsuto-HHL-1.wav,True,,,True,22,1,H,0,H2,etsuto,HHL,1.wav
23,etsuto-HHL-1.wav,True,,,True,23,1,H,0,H2,etsuto,HHL,1.wav
24,etsuto-HHL-1.wav,True,136.26802910200402,0.4484689210403798,False,24,1,H,0,H2,etsuto,HHL,1.wav
25,etsuto-HHL-1.wav,True,131.54904501492152,-0.16168721582579526,False,25,2,L,1,L1,etsuto,HHL,1.wav
26,etsuto-HHL-1.wav,True,122.76150182106848,-1.358598113372894,False,26,2,L,1,L1,etsuto,HHL,1.wav
27,etsuto-HHL-1.wav,True,117.76443857480432,-2.0780490813930896,False,27,2,L,1,L1,etsuto,HHL,1.wav
28,etsuto-HHL-1.wav,True,113.41208461617781,-2.730004021967816,False,28,2,L,1,L1,etsuto,HHL,1.wav
29,etsuto-HHL-1.wav,True,108.65314811896764,-3.472136809088381,False,29,2,L,1,L1,etsuto,HHL,1.wav
30,etsuto-HHL-1.wav,True,105.83453211002134,-3.9271713286155747,False,30,2,L,1,L1,etsuto,HHL,1.wav
31,etsuto-HHL-1.wav,True,105.62722704630745,-3.9611154044855232,False,31,2,L,1,L1,etsuto,HHL,1.wav
32,etsuto-HHL-1.wav,True,104.57497275645532,-4.134445053134742,False,32,2,L,1,L1,etsuto,HHL,1.wav
33,etsuto-HHL-1.wav,True,101.69222094830091,-4.6183846431719,False,33,2,L,1,L1,etsuto,HHL,1.wav
34,etsuto-HHL-1.wav,True,96.02286993331141,-5.611496986166961,False,34,2,L,1,L1,etsuto,HHL,1.wav
35,etsuto-HHL-1.wav,True,,,True,35,2,L,1,L1,etsuto,HHL,1.wav
36,etsuto-HHL-1.wav,True,,,True,36,2,L,1,L1,etsuto,HHL,1.wav
0,esuko-LLH-3.wav,True,123.24108721553449,1.4934465193049944,False,0,0,L,0,L2,esuko,LLH,3.wav
1,esuko-LLH-3.wav,True,118.65530197991298,0.8369655480243688,False,1,0,L,0,L2,esuko,LLH,3.wav
2,esuko-LLH-3.wav,True,112.8592749171628,-0.030053427541692143,False,2,0,L,0,L2,esuko,LLH,3.wav
3,esuko-LLH-3.wav,True,109.68084859312951,-0.5246135986250249,False,3,0,L,0,L2,esuko,LLH,3.wav
4,esuko-LLH-3.wav,True,108.84443757871009,-0.6571410807998779,False,4,0,L,0,L2,esuko,LLH,3.wav
5,esuko-LLH-3.wav,True,104.0149206298922,-1.442867336179929,False,5,0,L,0,L2,esuko,LLH,3.wav
6,esuko-LLH-3.wav,True,,,True,6,0,L,0,L2,esuko,LLH,3.wav
7,esuko-LLH-3.wav,True,,,True,7,0,L,0,L2,esuko,LLH,3.wav
8,esuko-LLH-3.wav,True,,,True,8,0,L,0,L2,esuko,LLH,3.wav
9,esuko-LLH-3.wav,True,,,True,9,0,L,0,L2,esuko,LLH,3.wav
10,esuko-LLH-3.wav,True,,,True,10,0,L,0,L2,esuko,LLH,3.wav
11,esuko-LLH-3.wav,True,,,True,11,0,L,0,L2,esuko,LLH,3.wav
12,esuko-LLH-3.wav,True,,,True,12,0,L,0,L2,esuko,LLH,3.wav
13,esuko-LLH-3.wav,True,,,True,13,0,L,0,L2,esuko,LLH,3.wav
14,esuko-LLH-3.wav,True,,,True,14,0,L,0,L2,esuko,LLH,3.wav
15,esuko-LLH-3.wav,True,,,True,15,0,L,0,L2,esuko,LLH,3.wav
16,esuko-LLH-3.wav,True,,,True,16,0,L,0,L2,esuko,LLH,3.wav
17,esuko-LLH-3.wav,True,,,True,17,1,L,0,L2,esuko,LLH,3.wav
18,esuko-LLH-3.wav,True,116.65378053305332,0.5424434995802111,False,18,1,L,0,L2,esuko,LLH,3.wav
19,esuko-LLH-3.wav,True,113.05536358343555,0.0,False,19,1,L,0,L2,esuko,LLH,3.wav
20,esuko-LLH-3.wav,True,108.85047702229811,-0.6561804988405942,False,20,1,L,0,L2,esuko,LLH,3.wav
21,esuko-LLH-3.wav,True,106.77116714242077,-0.9900879475294455,False,21,1,L,0,L2,esuko,LLH,3.wav
22,esuko-LLH-3.wav,True,105.4740350072972,-1.201698599236868,False,22,1,L,0,L2,esuko,LLH,3.wav
23,esuko-LLH-3.wav,True,103.2212541872416,-1.5754724750309201,False,23,1,L,0,L2,esuko,LLH,3.wav
24,esuko-LLH-3.wav,True,100.63089276854451,-2.0154740495808605,False,24,1,L,0,L2,esuko,LLH,3.wav
25,esuko-LLH-3.wav,True,100.99927897167038,-1.9522133339659724,False,25,1,L,0,L2,esuko,LLH,3.wav
26,esuko-LLH-3.wav,True,102.37961378103651,-1.717211630283339,False,26,1,L,0,L2,esuko,LLH,3.wav
27,esuko-LLH-3.wav,True,102.40358999934652,-1.7131577386623886,False,27,1,L,0,L2,esuko,LLH,3.wav
28,esuko-LLH-3.wav,True,102.25489162161729,-1.738314940829281,False,28,1,L,0,L2,esuko,LLH,3.wav
29,esuko-LLH-3.wav,True,103.65453639120534,-1.5029541780312585,False,29,1,L,0,L2,esuko,LLH,3.wav
30,esuko-LLH-3.wav,True,,,True,30,1,L,0,L2,esuko,LLH,3.wav
31,esuko-LLH-3.wav,True,,,True,31,1,L,0,L2,esuko,LLH,3.wav
32,esuko-LLH-3.wav,True,,,True,32,1,L,0,L2,esuko,LLH,3.wav
33,esuko-LLH-3.wav,True,,,True,33,1,L,0,L2,esuko,LLH,3.wav
34,esuko-LLH-3.wav,True,,,True,34,2,H,1,H1,esuko,LLH,3.wav
35,esuko-LLH-3.wav,True,,,True,35,2,H,1,H1,esuko,LLH,3.wav
36,esuko-LLH-3.wav,True,130.36754846647534,2.46666426614846,False,36,2,H,1,H1,esuko,LLH,3.wav
37,esuko-LLH-3.wav,True,129.0265123930561,2.2876572381516005,False,37,2,H,1,H1,esuko,LLH,3.wav
38,esuko-LLH-3.wav,True,128.19414365313918,2.175611016348899,False,38,2,H,1,H1,esuko,LLH,3.wav
39,esuko-LLH-3.wav,True,127.55323378747977,2.0888404448827878,False,39,2,H,1,H1,esuko,LLH,3.wav
40,esuko-LLH-3.wav,True,125.60896366248473,1.8229197936833905,False,40,2,H,1,H1,esuko,LLH,3.wav
41,esuko-LLH-3.wav,True,122.39102998797784,1.3736206669034732,False,41,2,H,1,H1,esuko,LLH,3.wav
42,esuko-LLH-3.wav,True,121.61073893267181,1.2628943345483035,False,42,2,H,1,H1,esuko,LLH,3.wav
43,esuko-LLH-3.wav,True,123.0410702063043,1.4653262253682233,False,43,2,H,1,H1,esuko,LLH,3.wav
44,esuko-LLH-3.wav,True,125.11177375173929,1.7542574852117911,False,44,2,H,1,H1,esuko,LLH,3.wav
45,esuko-LLH-3.wav,True,126.4706753548945,1.9412816287887922,False,45,2,H,1,H1,esuko,LLH,3.wav
46,esuko-LLH-3.wav,True,127.09681743539501,2.026781602043024,False,46,2,H,1,H1,esuko,LLH,3.wav
47,esuko-LLH-3.wav,True,,,True,47,2,H,1,H1,esuko,LLH,3.wav
48,esuko-LLH-3.wav,True,,,True,48,2,H,1,H1,esuko,LLH,3.wav
49,esuko-LLH-3.wav,True,,,True,49,2,H,1,H1,esuko,LLH,3.wav
50,esuko-LLH-3.wav,True,,,True,50,2,H,1,H1,esuko,LLH,3.wav
0,esuko-LLH-1.wav,True,132.05193112199044,1.8722713234086754,False,0,0,L,0,L2,esuko,LLH,1.wav
1,esuko-LLH-1.wav,True,128.7337889106817,1.431695758284226,False,1,0,L,0,L2,esuko,LLH,1.wav
2,esuko-LLH-1.wav,True,127.10454323723845,1.2111937177123593,False,2,0,L,0,L2,esuko,LLH,1.wav
3,esuko-LLH-1.wav,True,119.81052816087437,0.18806278747854419,False,3,0,L,0,L2,esuko,LLH,1.wav
4,esuko-LLH-1.wav,True,117.22162776572353,-0.19012815736573013,False,4,0,L,0,L2,esuko,LLH,1.wav
5,esuko-LLH-1.wav,True,116.77133107898831,-0.2567600699191386,False,5,0,L,0,L2,esuko,LLH,1.wav
6,esuko-LLH-1.wav,True,116.99572878863059,-0.223523130975893,False,6,0,L,0,L2,esuko,LLH,1.wav
7,esuko-LLH-1.wav,True,115.99596126514929,-0.3720985759290507,False,7,0,L,0,L2,esuko,LLH,1.wav
8,esuko-LLH-1.wav,True,113.22355297539667,-0.7909042533163347,False,8,0,L,0,L2,esuko,LLH,1.wav
9,esuko-LLH-1.wav,True,109.85532960171865,-1.3137351104119805,False,9,0,L,0,L2,esuko,LLH,1.wav
10,esuko-LLH-1.wav,True,104.55849393375848,-2.169270282603034,False,10,0,L,0,L2,esuko,LLH,1.wav
11,esuko-LLH-1.wav,True,102.93679711928141,-2.4398878850473333,False,11,0,L,0,L2,esuko,LLH,1.wav
12,esuko-LLH-1.wav,True,,,True,12,0,L,0,L2,esuko,LLH,1.wav
13,esuko-LLH-1.wav,True,,,True,13,0,L,0,L2,esuko,LLH,1.wav
14,esuko-LLH-1.wav,True,,,True,14,0,L,0,L2,esuko,LLH,1.wav
15,esuko-LLH-1.wav,True,,,True,15,0,L,0,L2,esuko,LLH,1.wav
16,esuko-LLH-1.wav,True,,,True,16,1,L,0,L2,esuko,LLH,1.wav
17,esuko-LLH-1.wav,True,,,True,17,1,L,0,L2,esuko,LLH,1.wav
18,esuko-LLH-1.wav,True,113.42428141838948,-0.760239234441412,False,18,1,L,0,L2,esuko,LLH,1.wav
19,esuko-LLH-1.wav,True,112.45000568325806,-0.9095886630955918,False,19,1,L,0,L2,esuko,LLH,1.wav
20,esuko-LLH-1.wav,True,111.88379347928141,-0.9969805703088028,False,20,1,L,0,L2,esuko,LLH,1.wav
21,esuko-LLH-1.wav,True,111.54048633431442,-1.0501838736302194,False,21,1,L,0,L2,esuko,LLH,1.wav
22,esuko-LLH-1.wav,True,111.1328038475989,-1.1135767116530506,False,22,1,L,0,L2,esuko,LLH,1.wav
23,esuko-LLH-1.wav,True,111.47022611721891,-1.0610924871957228,False,23,1,L,0,L2,esuko,LLH,1.wav
24,esuko-LLH-1.wav,True,111.79295379725717,-1.0110423591257187,False,24,1,L,0,L2,esuko,LLH,1.wav
25,esuko-LLH-1.wav,True,111.81733306450303,-1.007267379154366,False,25,1,L,0,L2,esuko,LLH,1.wav
26,esuko-LLH-1.wav,True,109.98497813270933,-1.2933155631873092,False,26,1,L,0,L2,esuko,LLH,1.wav
27,esuko-LLH-1.wav,True,,,True,27,1,L,0,L2,esuko,LLH,1.wav
28,esuko-LLH-1.wav,True,,,True,28,1,L,0,L2,esuko,LLH,1.wav
29,esuko-LLH-1.wav,True,,,True,29,1,L,0,L2,esuko,LLH,1.wav
30,esuko-LLH-1.wav,True,,,True,30,1,L,0,L2,esuko,LLH,1.wav
31,esuko-LLH-1.wav,True,,,True,31,1,L,0,L2,esuko,LLH,1.wav
32,esuko-LLH-1.wav,True,,,True,32,2,H,1,H1,esuko,LLH,1.wav
33,esuko-LLH-1.wav,True,,,True,33,2,H,1,H1,esuko,LLH,1.wav
34,esuko-LLH-1.wav,True,,,True,34,2,H,1,H1,esuko,LLH,1.wav
